datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,5,0,1,-21.6064,-42.1891,3.6
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,5,0,1,-21.6068,-42.1927,3.6
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,5,0,1,-21.6054,-42.1919,6.5
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,7,0,1,-21.6408,-41.3867,10.2
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,1,-21.7189,-41.7773,6.7
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,7,0,1,-21.6391,-41.3849,3.2
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,1,-21.7265,-41.8009,8.9
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,0.9,-21.7311,-41.7947,8.9
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,1,-21.7257,-41.7933,8
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,1,-21.7319,-41.8028,7.5
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,Mata Atlantica,5,0,1,-21.7738,-42.0134,5.5
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,0.9,-21.7315,-41.7987,8.9
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,SAO FIDELIS,Mata Atlantica,6,0,0.9,-21.7240,-41.7760,3
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,NOVA FRIBURGO,Mata Atlantica,6,0,-999,-22.3142,-42.5425,4.2
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,0.9,-22.5913,-42.1791,4.7
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,CORDEIRO,Mata Atlantica,6,0,0.9,-22.1120,-42.3417,5.2
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,6,0,1,-22.4385,-44.2023,3.4
2019/09/09 15:48:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,6,0,1,-22.4372,-44.2005,4.9
2019/09/09 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,MIRACEMA,Mata Atlantica,7,0,1,-21.3567,-42.0880,1.6
2019/09/09 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,MIRACEMA,Mata Atlantica,7,0,1,-21.3575,-42.0847,1.6
2019/09/09 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,MIRACEMA,Mata Atlantica,7,0,1,-21.3618,-42.0901,1.6
2019/09/09 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,7,0,-999,-21.6088,-41.3186,1.4
2019/09/09 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,Mata Atlantica,6,0,0.7,-22.1459,-42.2056,0.5
2019/09/09 03:18:00,NPP-375,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,Mata Atlantica,6,0,0.8,-22.1468,-42.2015,0.5
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,16,0,1,-21.5488,-42.0535,2.3
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,17,0,1,-21.7414,-42.0154,3.8
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,PORCIUNCULA,Mata Atlantica,19,0,1,-20.9904,-42.0853,2.8
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,SUMIDOURO,Mata Atlantica,16,0,0.8,-22.1116,-42.5980,5.7
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,SUMIDOURO,Mata Atlantica,16,0,0.8,-22.1082,-42.5981,8.6
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,SAPUCAIA,Mata Atlantica,17,0,0.9,-21.9540,-42.7064,26.1
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,PORCIUNCULA,Mata Atlantica,19,0,1,-20.9851,-42.0867,4.3
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,19,0,1,-21.1737,-41.8754,2.5
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,17,0,1,-21.9488,-41.2332,13.9
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,17,0,1,-21.5430,-42.0522,15.3
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,Mata Atlantica,16,0,1,-21.5438,-42.0557,18.7
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,16,0,1,-21.5469,-42.0518,8
2019/09/21 17:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMBUCI,Mata Atlantica,16,0,1,-21.5477,-42.0554,8
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,CARMO,Mata Atlantica,12,0,1,-21.8403,-42.5682,9.3
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,12,0,0.8,-22.2947,-42.8977,11.4
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RIO CLARO,Mata Atlantica,10,0,0.3,-22.8222,-44.2393,10.1
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,PARATY,Mata Atlantica,12,0,0.5,-23.0535,-44.7862,9.8
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,12,0,1,-21.6772,-42.0279,5.7
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,CARMO,Mata Atlantica,12,0,1,-21.8450,-42.5676,9.3
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,12,0,0.9,-22.1991,-43.9778,7.4
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,12,0,0.7,-22.2983,-42.8922,11.4
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,11,0,1,-22.4606,-44.4280,3.5
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,11,0,1,-22.4608,-44.4283,2.7
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,13,0,1,-22.2418,-42.4247,12.4
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,PIRAI,Mata Atlantica,12,0,1,-22.6051,-43.8719,5.1
2019/09/16 16:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,12,0,0.7,-22.2938,-42.8929,11.4
2019/09/24 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,20,0,0.8,-22.2016,-44.1201,4.7
2019/09/24 16:06:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,20,0,0.7,-22.2060,-44.1194,12.1
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,16,0,0.9,-22.1106,-42.9168,2.3
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,18,0,1,-22.0240,-43.2701,1.3
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,16,0,1,-22.3162,-42.8306,2.2
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,18,0,1,-22.0214,-43.2693,2
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,MIGUEL PEREIRA,Mata Atlantica,18,0,0.8,-22.4320,-43.4889,1.1
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,PATY DO ALFERES,Mata Atlantica,15,0,0.6,-22.4602,-43.3928,3.8
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,CARMO,Mata Atlantica,16,0,1,-21.8561,-42.5999,1.3
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,18,0,1,-22.0191,-43.2691,1.3
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,CARMO,Mata Atlantica,16,0,1,-21.8558,-42.6029,2
2019/09/21 04:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,17,0,1,-21.7416,-42.0174,2.1
2019/09/16 04:30:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,13,0,1,-22.3853,-44.0843,1.5
2019/09/16 04:30:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,12,0,1,-22.3778,-43.6782,0.9
2019/09/16 04:30:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,12,0,1,-22.3773,-43.6824,0.9
2019/09/16 04:30:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,12,0,1,-22.3768,-43.6866,0.8
2019/09/29 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,2,0,0.1,-22.1602,-43.9109,3.6
2019/09/29 16:12:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,2,0,0.1,-22.1629,-43.9129,4.2
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2645,-42.8435,4.8
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,8,0,0.4,-22.2650,-42.8370,2.6
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2661,-42.8486,4.8
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2666,-42.8423,4.6
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2670,-42.8366,4.6
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2713,-42.8434,4.8
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2717,-42.8386,2.6
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,0.8,-22.3670,-44.1827,2.3
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,9,0,1,-22.7941,-43.7901,4
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,9,0,1,-22.7945,-43.7845,2
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,9,0,1,-22.7945,-43.7897,2.2
2019/10/06 04:54:00,NPP-375,Brasil,RIO DE JANEIRO,SEROPEDICA,Mata Atlantica,9,0,1,-22.7949,-43.7841,2.2
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,9,0,1,-21.5144,-41.2901,15.6
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,9,0,1,-21.5150,-41.2866,11.9
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,PARAIBA DO SUL,Mata Atlantica,9,0,1,-22.1334,-43.2564,3.5
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,9,0,1,-22.3928,-44.0814,7
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,9,0,1,-22.3935,-44.0814,5.9
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,1,-22.4506,-44.2452,9.6
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,0.9,-22.4518,-44.2501,10
2019/10/06 17:24:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,1,-22.4566,-44.2438,9.6
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,QUEIMADOS,Mata Atlantica,8,0,1,-22.7420,-43.5895,10.6
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,8,0,1,-22.5568,-44.0569,8.7
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,8,0,1,-22.5518,-44.0575,8.7
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,8,0,0.9,-22.5114,-42.6719,4
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,MACAE,Mata Atlantica,8,0,1,-22.3614,-41.8367,4.7
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,1,-22.3685,-44.1860,2
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,1,-22.3672,-44.1913,1.9
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.6,-22.2484,-42.8291,1.1
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,9,0,1,-22.1652,-43.0191,1.5
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,9,0,0.5,-22.1622,-43.0052,1
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,9,0,0.9,-22.1606,-43.0120,1
2019/10/06 03:12:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,9,0,0.8,-22.1604,-43.0092,1.6
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,9,0,1,-22.4811,-43.8984,13.2
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,QUATIS,Mata Atlantica,9,0.3,1,-22.4564,-44.2465,2.7
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA MANSA,Mata Atlantica,9,0,1,-22.3912,-44.0852,10.4
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,8,1.7,0.2,-22.2848,-44.4401,5.7
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,RESENDE,Mata Atlantica,8,1.7,0.2,-22.2834,-44.4443,9.5
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,9,0,0.4,-22.2723,-42.8388,7.7
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,9,0,1,-21.8206,-41.4376,3.6
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,9,0,1,-21.8177,-41.4356,4.2
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,APERIBE,Mata Atlantica,9,0,1,-21.6558,-42.1868,4.6
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,ITALVA,Mata Atlantica,9,0,0.9,-21.4802,-41.6606,3
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,CARDOSO MOREIRA,Mata Atlantica,9,0,0.8,-21.4798,-41.6567,3
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,9,0,1,-21.3000,-42.0589,4.5
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,ITAPERUNA,Mata Atlantica,9,0,1,-21.2943,-42.0605,3.4
2019/10/06 15:42:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,9,0,1,-22.4816,-43.9040,13.2
2019/09/23 03:54:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,20,0,0.6,-22.1544,-42.4200,0.9
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,8,0,1,-21.8968,-41.3018,8.6
2019/10/05 16:00:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,8,0,1,-21.6501,-42.0679,6
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,8,0,1,-22.4869,-43.8363,0.8
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,8,0,1,-22.4881,-43.8305,0.8
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,1,-22.6669,-43.3135,1
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,8,0,1,-21.6456,-42.0618,1.5
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,8,0,1,-21.6465,-42.0574,1.5
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,8,0,1,-21.6499,-42.0627,1
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,BOM JARDIM,Mata Atlantica,7,0,0.8,-22.2234,-42.3511,1.2
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,VALENCA,Mata Atlantica,8,0,1,-22.2616,-43.7314,1.1
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,8,0,1,-22.3214,-43.6575,8.6
2019/10/05 03:30:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,8,0,1,-22.3225,-43.6521,8.6
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CASIMIRO DE ABREU,Mata Atlantica,6,0,1,-22.5335,-42.2423,10.4
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CASIMIRO DE ABREU,Mata Atlantica,6,0,1,-22.5328,-42.2380,10.4
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,6,0,1,-22.5308,-44.0434,4.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,6,0,1,-22.5295,-44.0357,11.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,MENDES,Mata Atlantica,6,0,0.9,-22.5278,-43.7432,2.5
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VOLTA REDONDA,Mata Atlantica,6,0,1,-22.5268,-44.0402,60.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,7,0,1,-22.4765,-44.5175,1.3
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITATIAIA,Mata Atlantica,7,0,1,-22.4749,-44.5181,2.4
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,6,0,1,-22.4749,-43.9393,3.7
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,6,0,0.3,-22.4151,-42.7215,4.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,Mata Atlantica,6,0,0.3,-22.4116,-42.7221,3.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,6,0,1,-22.4084,-43.6536,19.7
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,5,0,1,-22.4078,-43.6498,4.2
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,6,0,1,-22.4050,-43.6542,13
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,VASSOURAS,Mata Atlantica,6,0,1,-22.4044,-43.6503,3.4
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,6,0,0.6,-22.3802,-43.9099,1.6
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,6,0,0.6,-22.3796,-43.9103,3.2
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,BARRA DO PIRAI,Mata Atlantica,6,0,0.9,-22.3762,-43.9109,3.2
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,6,0,0.5,-22.3746,-42.8698,6.2
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,6,0,1,-22.2458,-43.0689,2.3
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,PETROPOLIS,Mata Atlantica,6,0,1,-22.2451,-43.0651,2.3
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,AREAL,Mata Atlantica,6,0,0.7,-22.1721,-43.0414,18.7
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,0.8,-21.9968,-41.0210,4.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,1,-21.9942,-41.0246,5.4
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DE UBA,Mata Atlantica,6,0,1,-21.4052,-41.9420,16.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DE UBA,Mata Atlantica,6,0,1,-21.4057,-41.9411,10
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,6,0,1,-21.6132,-41.9524,1.6
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITAOCARA,Mata Atlantica,6,0,1,-21.6096,-41.9531,5.5
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,0.6,-21.9922,-41.0169,4.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,0.8,-21.9931,-41.0218,4.9
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,6,0,0.7,-21.9933,-41.0197,8.6
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,6,0,1,-22.8445,-42.7807,1.5
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,6,0,1,-22.8162,-42.4437,2.3
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,6,0,0.7,-22.7459,-42.9780,4.5
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,ITABORAI,Mata Atlantica,6,0,0.7,-22.7425,-42.9786,9.2
2019/10/03 16:36:00,NPP-375,Brasil,RIO DE JANEIRO,CASIMIRO DE ABREU,Mata Atlantica,6,0,1,-22.5349,-42.2382,4.6
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,7,0,0.3,-22.3477,-42.9191,20.1
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,TERESOPOLIS,Mata Atlantica,7,0,0.2,-22.3511,-42.9184,7.4
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MENDES,Mata Atlantica,7,0,1,-22.5359,-43.7846,4
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MENDES,Mata Atlantica,7,0,1,-22.5365,-43.7891,3.1
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,-999,-22.6214,-43.2224,4.4
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,DUQUE DE CAXIAS,Mata Atlantica,-999,0,0.9,-22.6883,-43.2341,3.1
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,ARARUAMA,Mata Atlantica,7,0,1,-22.7259,-42.3544,2
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,Mata Atlantica,7,0,1,-22.7958,-42.1353,2.2
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,Mata Atlantica,-999,0,-999,-22.8148,-43.2950,2.2
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAQUAREMA,Mata Atlantica,7,0,1,-22.8539,-42.5295,9.9
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,MANGARATIBA,Mata Atlantica,8,0,0.2,-22.9542,-44.1319,3.4
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,Mata Atlantica,7,0,1,-21.8814,-41.2359,3.6
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,COMENDADOR LEVY GASPARIAN,Mata Atlantica,7,0,1,-22.0266,-43.2762,4.7
2019/10/04 16:18:00,NPP-375,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,Mata Atlantica,7,0,0.4,-22.1687,-42.9763,7.7
